Date,Time,Lat,Lon,Cluster_ID,Cluster_Weight
04/05/2014,04:17:00,40.8242,-73.8997,-1,0
04/05/2014,05:38:00,40.812,-73.9255,-1,0
04/05/2014,06:35:00,40.8244,-73.8978,-1,0
04/05/2014,09:10:00,40.8667,-73.881,17,1
04/05/2014,09:30:00,40.8101,-73.925,23,1
04/05/2014,09:37:00,40.8376,-73.8807,-1,0
04/05/2014,10:35:00,40.9045,-73.9048,-1,0
04/05/2014,10:55:00,40.8834,-73.8274,-1,0
04/05/2014,11:50:00,40.8831,-73.88,-1,0
04/05/2014,11:59:00,40.8903,-73.9056,0,1
04/05/2014,12:13:00,40.908,-73.906,-1,0
04/05/2014,12:46:00,40.8559,-73.8873,6,1
04/05/2014,13:01:00,40.8563,-73.889,6,1
04/05/2014,13:14:00,40.8654,-73.8962,-1,0
04/05/2014,13:19:00,40.8614,-73.8907,9,1
04/05/2014,13:39:00,40.8294,-73.9283,1,1
04/05/2014,13:44:00,40.8142,-73.9192,-1,0
04/05/2014,13:45:00,40.8433,-73.8885,-1,0
04/05/2014,13:59:00,40.8556,-73.8552,-1,0
04/05/2014,14:06:00,40.8191,-73.9125,-1,0
04/05/2014,14:37:00,40.8516,-73.8821,20,1
04/05/2014,14:58:00,40.8306,-73.9273,1,1
04/05/2014,14:58:00,40.8268,-73.9243,2,1
04/05/2014,15:04:00,40.831,-73.9269,1,1
04/05/2014,15:16:00,40.8491,-73.8625,-1,0
04/05/2014,15:18:00,40.8865,-73.8995,-1,0
04/05/2014,15:25:00,40.8306,-73.9273,1,1
04/05/2014,15:26:00,40.8318,-73.9261,1,1
04/05/2014,19:35:00,40.846,-73.8263,-1,0
04/05/2014,20:28:00,40.8574,-73.8471,-1,0
04/05/2014,20:36:00,40.8291,-73.8657,-1,0
04/05/2014,20:44:00,40.8283,-73.9257,2,1
04/05/2014,21:20:00,40.8531,-73.8547,-1,0
04/05/2014,22:04:00,40.8614,-73.8905,9,1
04/05/2014,22:12:00,40.8509,-73.8678,-1,0
05/05/2014,02:02:00,40.8463,-73.9092,-1,0
05/05/2014,04:45:00,40.8528,-73.8517,-1,0
05/05/2014,05:32:00,40.8463,-73.9208,-1,0
05/05/2014,05:48:00,40.8744,-73.8259,-1,0
05/05/2014,05:53:00,40.8919,-73.9114,-1,0
05/05/2014,07:09:00,40.8338,-73.9149,-1,0
05/05/2014,08:55:00,40.8995,-73.9011,15,1
05/05/2014,09:53:00,40.8097,-73.9295,3,1
05/05/2014,11:32:00,40.8431,-73.9181,-1,0
05/05/2014,11:59:00,40.8794,-73.8801,5,1
05/05/2014,12:58:00,40.8279,-73.9247,2,1
05/05/2014,13:23:00,40.8934,-73.9011,4,1
05/05/2014,14:03:00,40.8931,-73.8999,4,1
05/05/2014,14:48:00,40.8896,-73.9055,0,1
05/05/2014,14:57:00,40.8546,-73.9014,-1,0
05/05/2014,16:25:00,40.8873,-73.9121,12,1
05/05/2014,17:13:00,40.9022,-73.8996,-1,0
05/05/2014,17:26:00,40.8928,-73.9002,4,1
05/05/2014,17:40:00,40.8872,-73.904,8,1
05/05/2014,19:11:00,40.831,-73.9305,1,1
05/05/2014,19:11:00,40.8472,-73.9115,-1,0
05/05/2014,19:42:00,40.8877,-73.9073,8,1
05/05/2014,19:43:00,40.831,-73.9267,1,1
05/05/2014,20:19:00,40.8468,-73.7863,-1,0
05/05/2014,21:15:00,40.8612,-73.8903,9,1
05/05/2014,22:21:00,40.8458,-73.9106,-1,0
05/05/2014,22:46:00,40.8743,-73.8703,-1,0
06/05/2014,00:34:00,40.8095,-73.9297,3,1
06/05/2014,03:20:00,40.8611,-73.8902,9,1
06/05/2014,03:24:00,40.8562,-73.9068,-1,0
06/05/2014,04:38:00,40.8792,-73.8857,-1,0
06/05/2014,05:58:00,40.8701,-73.9055,-1,0
06/05/2014,06:17:00,40.8818,-73.8836,-1,0
06/05/2014,08:51:00,40.8125,-73.8879,-1,0
06/05/2014,09:13:00,40.8432,-73.918,-1,0
06/05/2014,10:25:00,40.8905,-73.8979,4,1
06/05/2014,11:44:00,40.8901,-73.9051,0,1
06/05/2014,12:00:00,40.87,-73.8359,-1,0
06/05/2014,13:29:00,40.8279,-73.9237,2,1
06/05/2014,14:03:00,40.8902,-73.9055,0,1
06/05/2014,14:11:00,40.8931,-73.9006,4,1
06/05/2014,14:57:00,40.8294,-73.9284,1,1
06/05/2014,15:27:00,40.883,-73.8417,-1,0
06/05/2014,15:34:00,40.8664,-73.8944,-1,0
06/05/2014,15:42:00,40.8406,-73.8378,-1,0
06/05/2014,15:43:00,40.8126,-73.9195,-1,0
06/05/2014,16:00:00,40.8296,-73.9282,1,1
06/05/2014,16:18:00,40.8596,-73.8652,-1,0
06/05/2014,16:50:00,40.9009,-73.9019,15,1
06/05/2014,17:34:00,40.8817,-73.9201,-1,0
06/05/2014,18:14:00,40.9049,-73.9064,-1,0
06/05/2014,18:16:00,40.8295,-73.9282,1,1
06/05/2014,18:23:00,40.8297,-73.928,1,1
06/05/2014,18:26:00,40.8291,-73.9284,1,1
06/05/2014,18:30:00,40.8295,-73.9284,1,1
06/05/2014,18:36:00,40.887,-73.907,8,1
06/05/2014,19:29:00,40.8873,-73.9048,8,1
06/05/2014,19:49:00,40.8458,-73.9105,-1,0
06/05/2014,20:26:00,40.8548,-73.8882,6,1
06/05/2014,21:35:00,40.8872,-73.9049,8,1
06/05/2014,22:00:00,40.878,-73.8633,-1,0
07/05/2014,00:03:00,40.8553,-73.9083,-1,0
07/05/2014,02:07:00,40.811,-73.9099,-1,0
